id,text,label
477,駐車 違反 し 違法 駐車 標章 はら れ た 場合 すぐ 車 移動 し その 場所 警察 署 申し出 なけれ なら ない,1
478,追い越し する とき 前車 右折 ため 中央 寄っ 通行 し いる 場合 ほか その 右側 通行 する,1
479,信号 機 表示 する 赤色 灯火 点滅 対面 し た 自動 車 交差 点 停止 位置 一時 停止 し 安全 確認 する,1
480,坂道 行き違う とき 通常 上り 優先 さ せ いる 上り 発進 難しい で ある,1
481,横断 歩道 手前 30 メートル 以内 部分 普通 自動 車 原動 機 付 自転 車 追い越し た,0
482,走行 中 横すべり おこす 原因 主に 車 整備 不良 その 原因 なる,0
483,自動 車 登録 受け 軽 車両 届け出 番号 標 ナンバー プレート 付け た もの で なけれ 運行 用 供し なら ない,1
484,車 優先 道路 通行 し いる 場合 左右 見とおし きか ない 交差 点 入ろう する とき 徐行 し なけれ なら ない,0
485,一方 通行 道路 通行 中 後方 緊急 自動 車 近づい き た 道路 左端 寄る 緊急 自動 車 通行 妨げ なる で 右側 寄っ 進路 ゆずっ た,1
486,自動 車 前面 ガラス 次 検査 時期 年 月 示す 検査 標章 はら なけれ なら ない,1
487,トンネル 出る とき 明るく なり 視力 低下 し ない で 速度 落とさ なく よい,0
488,交通 事故 よる 負傷 者 大声 呼びかけ 肩 たたい 反応 ない 場合 呼吸 気道 ふさがら ない よう に 頭 後方 そら せる,1
489,走行 中 後輪 右 横すべり し た 場合 ハンドル 左 切れ よい,0
490,空走 距離 停止 距離 合わせ た もの 制動 距離 で ある,0
491,タイヤ 空気 圧 低い まま 高速 走行 続ける スタンディング ウェーブ 現象 波打ち 現象 おきる こと がる,1
492,駐車 禁止 場所 で あっ た 自動 車 貨物 積む ため 運転 者 離れ ず 5 分間 終え 去っ た,1
493,電車 通っ た 直後 車 踏切 直前 停止 し 安全 で ある こと 確かめ 通る,1
494,普通 免許 また 大型 特殊 免許 受け 三 年 運転 経験 ある 者 大型 免許 取得 し た 場合 年齢 関係 なく 大型 ダンプ カー 特定 大型 自動 車 運転 する こと できる,1
495,二 輪 車 カーブ まがり 方 ハンドル 切る で なく 車体 傾け 自然 に まがる よう に する,1
496,道路 まがり 角 付近 減速 すれ 徐行 し なく よい,0
497,前車 追い越し 進路 もどす とき 追い越し た 車 全体 ルーム ミラー うつっ 進路 ゆるやか に 左 とる,1
498,自動 車 積載 重量 制限 その 車 最大 積載 量 10 分 1 増し 許可 なく 積ん よい,0
499,追い越し 禁止 区間 場所 その 自動 車 原動 機 付 自転 車 軽 車両 追い越し 違反 ない,1
500,左折 する とき 左前 輪 交差 点 かど すれすれ に 寄せ できる 交差 点 側端 沿っ 通行 する,0
501,凍結 し た 道路 水 まく よい,0
502,信号 赤色 で あっ 交通 整理 中 交通 巡視 員 進め 手 信号 し た とき その 手 信号 従っ 通る,1
503,エンジン ブレーキ 低速 ギア よく きく,1
504,高速 自動 車 国道 どんな 場合 最低 速度 達し ない 速度 運転 し なら ない,0
505,50 キロメートル毎時 走行 中 車 25 キロメートル毎時 落とせ 徐行 なる,0
506,運転 手 する 合図 それぞれ 行為 終わる その 合図 続け なけれ なら ない,1
507,タイヤ チェーン 前輪 駆動 後輪 駆動 関係 なく 後輪 つける もの で ある,0
508,夜間 駐車 する とき 照明 灯 つき 50 メートル 後方 見える 場所 で あっ た で 駐車 灯 等 つけ ない 駐車 し た,1
509,高速 道路 故障 し た とき 停止 表示 器材 後方 置け 本線 車 道 とめ よい,0
510,原動 機 付 自転 車 運転 する とき なれ いる 道路 近い 距離 場合 ヘルメット かぶら なく よい,0
511,高速 道路 昼間 霧 ため 200 メートル 先 見え ない 場合 前 照灯 つける,1
512,乾燥 し た 舗装 道路 60 キロメートル毎時 走行 中 自動 車 停止 距離 約 40 メートル こえ た 距離 で ある,1
513,オートマチック 車 エンジン 始動 直後 エアコン 作動 時 エンジン 回転 数 高く なり 急 発進 する 危険 ある で ブレーキ ペダル しっかり 踏ん おか なけれ なら ない,1
514,駐車 場 車庫 出入り 口 3 メートル 以内 駐車 禁止 で ある それ 自宅 用 もの で あれ 駐車 し よい,0
515,交差 点 以外 横断 歩道 等 ない ところ 手 信号 灯火 よる 信号 し いる とき 停止 位置 その 警察 官 1 メートル 手前 で ある,1
516,歩道 路側 帯 ない 道路 駐車 する とき 道路 左側 端 歩行 者 通行 できる 幅 残さ なけれ なら ない,0
517,違法 な 駐車 他 交通 迷惑 およぼす で なく 交通 事故 原因 なっ する,1
518,安全 速度 常 法定 速度 守っ 走行 する こと で ある,0
519,第 二 種 免許 受け られる 人 原則 し 21 歳 以上 大型 免許 普通 免許 また 大型 特殊 免許 受け い た 期間 通算 し 3 年 以上 人 で ある,1
520,バス 運行 時間 中 で なけれ タクシー バス 停留 所 駐車 さ せ 違反 ない,1
521,夜間 信号 機 ない 交差 点 右折 しよう し 交差 点 近づい たら 対向 二 輪 車 近づい き た 二 輪 車 進路 予測 でき なかっ た で 急い 右折 し た,0
522,白 黄 杖 持っ 歩い いる 人 歩行 補助 者 使っ い その 通行 支障 ある 高齢 者 通行 し いる 場合 あらかじめ 手前 減速 し これ ら 人 安全 に 通れる よう に し なけれ なら ない,0
523,安全 地帯 停留 所 路面 電車 停車 し 客 乗り降り さ せ いる とき 常 その 後方 停止 し い なけれ なら ない,0
524,乗客 いる タクシー 運転 中 軽い 接触 事故 起こし た 客 外傷 なかっ た で その まま 運転 し 目的 地 降車 さ せ た,0
525,進路 変更 転回 後退 しよう する とき 方向 指示 器 合図 す べき で 手 よる 合図 まぎらわしい で さける べき で ある,0
526,車両 通行 帯 有無 関係 なく トンネル 内 追い越し 禁止 で ある,0
527,二 輪 車 運転 し ブレーキ かける とき 前輪 ロック し た とき 後輪 ロック し た 方 危険 で ある,0
528,雨 日 山道 通行 する とき 地盤 ゆるん いる こと ある で 路肩 寄り すぎ ない よう に する,1
529,前方 自転 車 追い越そう し た 左右 ふらつい おり 危険 予測 さ れ た で 危険 避ける ため やむ 得 ず 警音 器 鳴らし た,1
530,路線 バス 運転 者 他 乗客 迷惑 なる おそれ ある 物 車内 著しく 汚損 する おそれ ある 物 持っ いる 人 乗車 拒否 する こと できる,1
531,タクシー 運転 中 乗客 歩行 者 用 道路 通る よう に 求め られ た で 歩行 者 注意 し 通行 し た,1
532,高速 道路 本線 車線 加速 車線 減速 車線 登坂 車線 故障 燃料 切れ 運転 でき なく なっ た とき レッカー 車 呼ぶ し 速やか に これ ら 場所 移動 し なけれ なら ない,1
533,高速 道路 本線 車線 追突 危険 ある で いかなる 場合 車 止め いけ ない,0
534,故障 車 やむ 得 ず 一般 車両 けん引 する とき 丈夫 な ロープ 確実 に つなぎ ロープ 30 センチメートル 平方 以下 赤い 布 つけ なけれ なら ない,0
535,事故 よる 負傷 者 救護 する とき できる 限り 手当て する こと 大切 で ある 頭部 けが し いる とき むやみ に 動かさ ない よう に し なけれ なら ない,1
536,タクシー 運転 中 客 急 に 右折 し ほしい 言っ た で A 位置 図 よう な 進路 とっ 右折 し た,0
537,道路 面し た 場所 出入り する ため 歩道 路側 帯 横切る 場合 人 い ない とき 必ず 一時 停止 必要 ない,0
538,危険 さける ため やむ 得 ない 場合 ほか 急 ブレーキ かけ いけ ない,1
539,オートマチック 車 チェンジ レバー P パーキング また N ニュートラル 位置 ない とき エンジン 始動 し ない 構造 なっ おり P 位置 始動 する 基本 で ある,1
540,荷物 積みおろし 運転 者 すぐ 運転 できる とき 車 右側 道路 上 3 5 メートル 以上 余地 なく 駐車 できる,1
541,夜間 一般 道路 故障 し た 場合 他 交通 妨げ なら ない よう 車 移動 し 非常 点滅 表示 灯 つける 停止 表示 器材 置く,1
542,上り坂 前車 続い 停車 し た とき 前車 発進 際 後退 し 衝突 さ れ ない 程度 車間 距離 とる よう に する,1
543,夜間 高速 道路 走行 中 前方 自動 二 輪 車 発見 し た 二 輪 車 車体 小さく 尾灯 見え にくい で 特に 距離 感 誤ら ない よう に 注意 し 走行 し た,1
544,正面 信号 黄色 点滅 し いる とき 停止 位置 一時 停止 し た うえ 他 交通 注意 し 進行 し なけれ なら ない,0
545,自動 車 通行 中 この 信号 機 信号 対する 黄色 矢印 方向 進む こと できる,0
546,運転 時 疲労 影響 目 最も 強く 現れる で 疲労 度 高まる つれ 見落とし 見 間違い 多く なる,1
547,停留 所 路線 バス 止まっ いる とき 路線 バス 発進 する その 横 通過 し なら ない,0
548,前車 続い 踏切 通過 する とき 踏切 手前 一時 停止 確認 し 列車 こ なけれ 踏切 向う側 交通 状況 関係 なく 急い 踏切 内 入っ よい,0
549,本線 車 道 高速 道路 通常 高速 走行 する 車線 部分 加速 車線 減速 車線 登坂 車線 路側 帯 路肩 除い た 部分 いう,1
550,実際 交通 場 どちら 先 進行 する とっさ 判断 でき ない 場合 ある これ ら 解決 する ゆずり合い 気持ち で ある,1
551,対向 車 多い 市街 地 道路 通行 する とき 前 照灯 常 上向き し 運転 し なけれ なら ない,0
552,この 図 おい 矢印 方向 自動 車 右折 する 場合 A 位置 信号 青色 とき 交差 点 進入 し B 位置 信号 赤色 とき 交差 点 内 B 位置 信号 手前 停止 し なけれ なら ない,0
553,前 車 右折 ため 右側 進路 変えよう し いる とき 追い越し し なら ない,1
554,道路 沿い 施設 入る ため 進路 変更 合図 進路 変えよう する 地点 30 メートル 手前 行わ なけれ なら ない,0
555,霧 とき 運転 する とき 視界 極めて 悪い で 前 照灯 早目 に 点灯 し 中央 線 ガードレール 前車 尾灯 目安 し 速度 落とし 走行 する,1
556,故障 車 ロープ また クレーン けん引 する とき けん引 免許 必要 で ある,0
557,夜間 対向 車 行き違う とき 自分 車 対向 車 ライト 道路 中央 付近 歩行 者 見え なく なる こと ある で 速度 落とし た 方 安全 で ある,1
558,雪道 右左折 する とき ブレーキ かけ ハンドル 操作 する,0
559,速度 3 倍 なる 衝突 し た とき 自分 受け 相手 与え する 力 だいたい 3 倍 なる 考え よい,0
560,乗車 定員 5 人 普通 乗用 車 こども 12 才 未満 乗せる 場合 6 人 乗せ よい,1
561,乗客 いる とき 限り タクシー 軌道 敷 内 通行 し いけ ない,0
562,大型 免許 普通 自動 二 輪 車 運転 する こと できる,0
563,オートマチック 車 運転 アクセル ペダル ブレーキ ペダル 操作 基本 なる で チェンジ レバー 注意 する 必要 ない,0
564,高速 道路 走行 中 インターチェンジ 出口 間違え 通り過ぎ た とき 後方 注意 し 後退 し 出口 入る,0
565,踏切 その 端 前後 10 メートル 以内 駐停車 禁止 で ある タクシー 乗客 乗り降り ため なら 停車 し よい,0
566,普通 第 二 種 免許 普通 自動 二 輪 車 運転 する 無 免許 運転 なる,1
567,図 A 車 停止 し いる B 車 横 通過 する とき C 位置 一時 停止 し なけれ なら ない,1
568,バス タクシー 悪路 通過 する とき で あっ 前 もっ 乗客 注意 あたえ おけ 乗客 けが し 運転 者 責任 ない,0
569,警察 官 灯火 頭上 上げ いる 場合 その 交差 点 信号 全部 赤 同じ で ある,0
570,見通し よい 道路 まがり 角 通行 する とき 徐行 し なく よい,0
571,こう配 急 な 下り坂 上り坂 共 停車 駐車 し なら ない,1
572,高速 自動 車 国道 本線 車 道 最低 速度 指定 さ れ いる 自動 車 専用 道路 定め られ い ない,1
573,明らか に 地理 不 案内 ため ブレーキ 灯 ときどき 点灯 さ せ た 自動 車 走行 し い た で 急 な 進路 変更 予測 し 高速 通過 し た,0
574,歩行 者 そば 通る とき どんな 場合 徐行 し なけれ なら ない,0
575,一方 通行 道路 緊急 自動 車 後方 接近 し た とき 交通 状況 関係 なく 左側 寄っ 緊急 自動 車 進路 ゆずら なけれ なら ない,0
576,安全 地帯 側方 通行 する とき 歩行 者 い なく 徐行 し なけれ ばら ない,0
577,横断 歩道 自転 車 横断 帯 その 前後 10 メートル 以内 場所 駐車 停車 し なら ない,0
578,右折 する 時 転回 する 時 合図 行う 場所 方法 同じ で ある,1
579,雨 日 対向 車線 トラック 水しぶき 上げ 近づい き た ため 対向 車 続い くる その 水しぶき 視界 さえぎら れる おそれ ある で 速度 上げ 前者 接近 し すぐ 後ろ 走行 し た,0
580,幼児 自動 車 乗せる とき 運転 者 目 届き やすい 前部 座席 乗せる ほう よい,0
581,ガソリン スタンド 出る とき 誘導 員 合図 あっ た で 徐行 し 歩道 横切っ た,0
582,スタンディング ウェーブ 現象 空気 圧 低い タイヤ 高速 走行 する とき 起こり やすく この 現象 発生 する トレッド ゴム 分離 し 破裂 する 危険 性 高く なる,1
583,駐車 車両 そば 通る とき 車 かげ こども 飛び出す こと 予測 し 速度 落とす 注意 し 走行 する,1
584,車線 減少 ため 進路 変更 する 場合 後続 車 なけれ 合図 出さ なく よい,0
585,大型 免許 受け た 者 大型 自動 車 普通 自動 車 大型 自動 二 輪 車 小型 特殊 自動 車 原動 機 付 自転 車 運転 し よい,0
586,交差 点 手前 車両 通行 帯 黄色 線 区画 さ れ いる ところ 後方 側方 安全 確認 できれ 危険 ない で 右左折 ため 進路 変更 し よい,0
587,睡眠 作用 ある 薬 服用 し た とき 車 運転 し いけ ない,1
588,走行 中 オーバーヒート し た とき 直ちに エンジン 止め 冷却 水 補充 する,0
589,乗車 定員 5 人 タクシー 運転 中 大人 2 人 幼児 4 人 乗車 申し入れ あっ た 定員 こえ しまう で 乗車 ことわっ た,1
590,警察 官 手 信号 横 水平 に 上げ た 腕 平行 する 交通 交差 する 交通 赤色 灯火 信号 同じ 意味 で ある,1
591,近く 交差 点 ない 道路 緊急 自動 車 接近 し き た とき 道路 左側 寄っ 一時 停止 し なけれ なら ない,0
592,次 交差 点 右折 する ため 道路 中央 寄り 進行 中 左 前方 車 右折 合図 し た で 急 ブレーキ 進路 ゆずっ た,0
593,車両 通行 帯 黄色 線 区画 さ れ いる ところ 進路 変更 禁止 さ れ いる タクシー 客 乗せる ため で あれ 黄色 線 関係 なく 進路 変更 できる,0
594,高速 道路 走行 中 前方 交通 渋滞 し ノロノロ 運転 なっ しまっ た で やむ 得 ず 路側 帯 通行 し た,0
595,この 路側 帯 入っ 駐停車 する とき 車 左側 0 75 メートル 余地 とら な けら なら ない,1
596,交通 量 少ない とき 他 道路 利用 者 迷惑 かける こと ない で 自分 通行 利便 考え 運転 し よい,0
597,ウィンド ウォッシャ 点検 ウォッシャ 液 適量 液 ウィンド ガラス 確実 に 飛ぶ 確かめる,1
598,バス 優先 通行 帯 通行 し いる 他 自動 車 路線 バス 近づい た とき 速やか に そこ 出 なけれ なら ない,1
599,昼間 で あっ 高速 道路 濃い 霧 ため 200 メートル 先 見え ない よう な とき 夜間 同じ よう に 前 照灯 つけ なけれ なら ない,1
600,時速 60 キロメートル コンクリート 壁 激突 する ビル 5 階 程度 落ち た 同じ 程度 衝撃 受ける,1
601,警察 官 道路 おけ る 混雑 緩和 措置 し 後退 転回 する よう に 指示 し た 場合 これ 従わ なく なら ない,1
602,第 二 種 免許 受け いる 人 運転 プロ な で ビール 一 杯 なら 飲ん 運転 し よい,0
603,客 乗り降り ため 停留 所 止まっ いる 路線 バス 追いつい た とき その 後ろ 一時 停止 し バス 発進 する そば 通過 し なら ない,0
604,交通 混雑 し いる とき たとえ 自転 車 横断 帯 停止 する こと なる 場合 で あっ 自転 車 横断 帯 進入 し よい,0
605,二 輪 自動 車 場合 荷台 幅 右 0 3 メートル 左 0 3 メートル はみ出し 荷物 積ん よい,0
606,車 運転 中 大 地震 発生 し た とき 道路 車 放置 し 避難 する 他 交通 妨げ なる で 車 運転 し た まま 避難 する よい,0
607,警察 官 A B よう な 腕 よる 手 信号 矢印 方向 車 対し 同じ 意味 表わし いる,0
608,信号 機 より 交通 整理 行わ れ いる 左右 見通し きか ない 交差 点 徐行 し ない 直進 し た,1
609,横断 歩道 また 自転 車 横断 帯 手前 30 メートル 以内 で あっ 自動 二 輪 車 原動 機 付 自転 車 で あれ 他 自動 車 追い越し 追い抜い し よい,0
610,はげしい 降雨 時 高速 走行 する ハイドロプレーニング 現象 発生 する こと ある この 現象 発生 し た とき ハンドル しっかり 握り ブレーキ 強く 踏ん 速度 落とす,0
611,歩行 者 横断 禁止 道路 道路 左側 園児 2 人 横断 し 始め た で 一時 停止 し 注意 与え 横断 やめ させ た,1
612,自賠責 保険 強制 保険 車検 期限 切れ いる タクシー 運転 し 会社 責任 ある 運転 者 責任 ない,0
613,運転 者 運転 しよう する 者 共同 危険 行為 違反 する よう に そそのかし た 者 車 運転 し い なく 免許 取り消さ れる,1
614,上り坂 頂上 付近 こう配 急 な 下り坂 自動 車 原動 機 付 自転 車 追い越し 追い抜い し なら ない,0
615,霧 とき 危険 防止 する ため 必要 応じ 警音 器 使う よう に する,1
616,高速 道路 本線 車 道 最も 左側 車両 通行 帯 通行 中 左方 救急 用 自動 車 赤色 警 光 灯 つけ 本線 車 道 入ろう し い た で 右 後方 車 注意 し 右側 車両 通行 帯 進路 変え た,1
617,車 運転 中 ブレーキ 故障 気づい た 目的 地 近かっ た で その まま 運転 し た,0
618,大型 第 二 種 免許 受け いる 者 けん引 自動 車 よっ 旅客 自動 車 けん引 し 旅客 運送 し よい,0
619,乗合 バス 運転 者 停留 所 乗客 い ない とき 運行 時間 前 発車 し よい,0
620,こう配 急 な 下り坂 駐車 し いけ ない こう配 急 な 上り坂 駐車 し よい,0
621,事故 現場 積み荷 危険 あっ する で タバコ 吸っ ライター 使っ いけ ない,1
622,道路 工事 区域 端 5 メートル 以内 場所 停車 できる 駐車 でき ない,1
623,信号 機 なく 交通 量 少ない 交差 点 右左折 する 場合 右左折 合図 行わ なく よい 場合 ある,0
624,自動 車 運転 者 シート ベルト 装着 し 乗車 し いる 人 装着 する よう 指示 し なけれ なら ない,1
625,路線 バス 専用 通行 帯 最も 左 通行 帯 指定 さ れ い ない 場合 一般 車 その 専用 通行 帯 右折 以外 通行 できる,0
626,道路 平行 し 駐車 し いる 車 右側 停車 できる 駐車 でき ない,0
627,見通し 悪い カーブ 走行 する とき カーブ 先 見え ない で 道路 中央 寄っ 対向 車 有無 確かめ 進行 する,0
628,夕暮れ どき 暗く なっ いく 速度 視力 順応 でき ない ため 危険 見落とし やすい で 早目 に 前 照灯 点灯 し 明け方 自分 存在 相手 知ら せる ため 遅く 点灯 する よい,1
629,夜間 信号 機 ない 交差 点 右左折 する とき 自転 車 歩行 者 急 な 横断 防止 する ため 前 照灯 上向き し すばやく 右左折 する,0
630,不 必要 な 急 発進 急 ブレーキ 交通 公害 地球 温暖 化 関係 ない,0
631,路面 ぬれ タイヤ すり減っ いる 時 停止 距離 乾燥 し た 路面 タイヤ 状態 よい 時 約 4 倍 程度 伸びる こと ある,0
632,信号 機 青色 進め で ある 前方 交通 関係 なく 直ちに 発進 する,0
633,雨 日 車 運転 滑り やすく 危険 度 高い ハンドル ブレーキ 操作 確実 に すれ 事故 発生 し ない で 車間 距離 速度 晴れ 日 同じ よい,0
634,交差 する 道路 優先 道路 で あっ その 道幅 広い とき 徐行 し 交差 する 道路 交通 妨げ ない よう に し なけれ なら ない,1
635,右 カーブ 走行 する とき 車 右側 飛び出そう する 力 働く,0
636,整備 さ れ い ない 車 運転 し それ 交通 事故 原因 なっ また 他 多く 道路 利用 する 人々 迷惑 かける よう な こと なら ない,0
637,交差 点 すでに 左折 また 右折 し いる 自動 車 その 左折 また 右折 方向 信号 赤 その まま 進める,1
638,危険 さける ため やむ 得 ない とき 安全 地帯 立入 禁止 部分 通行 し よい,0
639,高速 道路 走行 する とき 荷物 転落 し 飛散 し ない よう に 前 もっ 荷物 状態 よく 点検 し なけれ なら ない,1
640,踏切 車 動か なく なっ た 時 発炎 筒 ない 場合 煙 出 やすい 物 燃やす し 合図 する こと 必要 で ある,1
641,交差 点 正面 信号 赤色 点滅 し いる とき 停止 位置 一時 停止 する また 徐行 し なけれ なら ない,0
642,道路 片側 障害 物 ある とき 対向 車 行き違う とき 障害 物 ある 側 車 進路 ゆずる,1
643,交差 点 進行 中 緊急 自動 車 接近 し き た で 進路 ゆずる ため 交差 点 内 停止 し た,0
644,この よう な 路側 帯 人 乗り降り ため で あっ 中 入っ 車 止め なら ない,1
645,踏切 通過 する とき 踏切 内 停止 し ない よう に する ため 発進 後 直ちに 高速 ギア 入れ 歩行 者 対向 車 注意 し 中央 寄り 一気 通過 する,0
646,後退 する とき 手 よる 合図 腕 斜め下 のばし 手の平 後ろ 向け その 腕 前後 動かす,1
647,ひき逃げ 車両 見かけ たら 負傷 者 助ける こと もちろん 車 ナンバー 車種 色 特徴 警察 官 届け出る,1
648,この 図 A 車 停止 し いる B 車 横 通過 する とき C 位置 一時 停止 し なけれ なら ない,1
649,昼間 一般 道路 トンネル 中 濃い 霧 中 50 メートル 先 見え ない ところ 通行 する とき 前 照灯 車幅 灯 尾灯 つけ なけれ なら ない,1
650,高速 道路 通行 する とき 高速 道路 停止 する こと ない よう 走行 前 燃料 冷却 水 エンジン オイル 量 点検 し なけれ なら ない,1
651,第 二 種 運転 免許 証 紛失 し 再 交付 申請 警察 出し いれ 免許 証 交付 さ れる 間 バス タクシー 運転 できる,0
652,高速 道路 追い越し する 場合 早め に 合図 し 追い越し 車線 車 動き 注意 し 行い 特に 進路 戻す 時 車 全体 ルーム ミラー 写っ た こと 確認 し 行なう よう に し な けら なら ない,1
653,交差 点 その 付近 最も 交通 事故 多い 危険 な 場所 な で 交差 点 入ろう する とき 交差 点 通行 する とき 歩行 者 他 車 注意 する とも 見え ない ところ ひそむ 危険 予測 し できる 限り 安全 な 速度 通行 し なけれ なら ない,1
654,この 信号 機 信号 対する 車 徐行 し 通行 する こと できる,0
655,大型 第 二 種 免許 うけ いれ 旅客 運送 目的 大型 バス もちろん タクシー 運転 し よい,1
656,交通 巡視 員 警察 官 ない で 交通 巡視 員 手 信号 し い その 手 信号 従わ なく よい,0
657,放置 駐車 違反 運転 車 車 離れ い すぐ 運転 でき ない 状態 する 行為 する 運転 者 で なく 使用 者 その 責任 問わ れる こと なる,1
658,農耕 作業 用 車 よう に 構造 上 時速 50 キロメートル 以上 速度 出せ ない 自動 車 高速 自動 車 国道 通行 し なら ない,1
659,トンネル 出口 切り通し 出口 で 突然 横風 受け ハンドル とら れ た 感じ なっ た で 速度 落とし ハンドル しっかり 握り あわて ず ゆく くり ハンドル 修正 し た,1
660,前 車 追い越す ため また 進路 変更 する ため 加速 する 必要 ある とき 定め られ た 速度 こえ 運転 し よい,0
661,人 乗り降り ため 停止 し いる 通学 通園 バス そば 通る とき 徐行 し 安全 確かめ なく なら ない,1
662,この 信号 機 青 矢印 信号 赤色 で あっ 矢印 方向 進行 し よい こと 表し いる 軽 車両 二 段階 右折 方法 よる 右折 する 原動 機 付 自転 車 進行 する こと でき ない,1
663,自動 車 乗る 前 車 前後 車 下 人 い ない 確かめる こと 大切 で ある,1
664,雪道 通行 する 場合 雪 積もっ た ところ ハンドル とら れる おそれ ある で 前 車 通っ た 跡 選ん 通る 方 よい,1
665,交差 点 直進 しよう し 図 よう に 矢印 方向 進行 中 A 地点 前方 信号 青色 黄色 変わっ た とき 急 停止 し なけれ なら ない,0
666,こう配 急 な 下り坂 自動 車 原動 機 付 自転 車 追い越し し いけ ない こう配 急 な 上り坂 追い越し し よい,1
667,横断 歩道 ない ところ 横断 し いる 歩行 者 対し 徐行 減速 する し その 通行 妨げ なら ない,1
668,交通 整理 行なわ れ い ない 交差 点 入ろう する 場合 交差 する 道路 優先 道路 で ある 時 幅 明らか に 広い 時 徐行 し なけれ なら ない,1
669,日常 点検 結果 エンジン 始動 時 異音 発見 し た 前日 運転 問題 なかっ た で その まま 運転 し た,0
670,オートマチック 車 交差 点 停止 する とき ブレーキ ペダル 踏み 念 ため ハンド ブレーキ かけ おく よい,1
671,運転 者 危険 感じ ブレーキ 踏み ブレーキ 実際 きき 始める 間 走る 距離 速度 速い 長く なる,1
672,片側 がけ 安全 に 行き違い でき ない 坂道 通行 する とき がけ 側 谷側 車 あらかじめ 安全 な 場所 停止 し 対向 車 道 ゆずる,1
673,横断 歩道 手前 100 メートル 以上 ところ 大型 自動 二 輪 車 追い越そう し た 追い越し 中 横断 歩道 手前 30 メートル 以内 入り そう だっ た で 追い越し やめ 速やか に 元 戻っ た,1
674,ブレーキ 数 回 分け 踏む 制動 灯 点滅 し 後車 対し じゃま に なる で できる 分け 踏ま ない 方 よい,0
675,自動 二 輪 車 追従 中 後ろ 車 自分 車 追い越そう し た で 急い 追い越し 始め た,0
676,タクシー 運転 中 対向 車線 側 客 乗車 申し入れ し い た で 左 矢印 よう な 転回 し た,0
677,正面 信号 黄色 点滅 表示 し いる とき 他 交通 注意 し 進行 する,1
678,警察 官 灯火 頭上 上げ いる 場合 その 交差 点 信号 全部 赤 同じ で ある,0
679,道路 左側 部分 6 メートル 未満 見通し よい 道路 で あっ 道路 中央 黄色 実線 センター ライン ある とき 追い越し ため 右側 部分 はみ出し なら ない,1
680,自転 車 道 道路 外 施設 出入り する ため なら 横切っ 通行 し よい,1
681,下り坂 急 に ブレーキ きか なく なっ た とき 手早く 減速 チェンジ し ハンド ブレーキ 引く 方法 ある,1
682,雪道 カーブ 通行 する とき 低速 走行 で なく 常 カーブ 先 突然 対向 車 出 くる しれ ない こと 予測 し 運転 する 急 ブレーキ 急 ハンドル 防止 なる,1
683,信号 機 青色 灯火 進め 命令 ない 横断 歩道 踏切 中 出 られ なく なる よう な 交通 状態 とき 青色 その 中 進入 し なら ない,1
684,高速 道路 追い越し する とき 追い越し 車線 走行 する 時間 短く する ため 追い越す 車 車間 距離 できる つめ 追い越し 始める,0
685,左折 しよう する とき あらかじめ できる 道路 左端 寄り 交差 点 側端 徐行 し なけれ なら ない,1
686,路線 バス 運転 者 盲導 犬 つれ た 人 乗車 拒否 し なけれ なら ない,0
687,タクシー 運転 中 安全 地帯 左側 で 客 手 上げ 乗車 求め い た で 停車 し た,0
688,道幅 同じ で しかも 特に 優先 指定 ない 交差 点 直進 する とき 左方 車 進行 し き い 先 通過 し よい,0
689,止まっ いる もの 衝突 する とき もし 速度 半分 下げる こと でき た すれ 衝突 時 受ける 力 4 分 1 なる,1
690,この 図 歩行 者 交差 点 斜め 横断 できる こと あらわし いる,1
691,車 運転 中 路線 バス 停留 所 発進 合図 し いる 認め た 急い いる で 警音 器 鳴らし その 側方 通過 し た,0
692,身 つい た 安全 運転 交通 規則 守り 道路 交通 状況 細心 注意 払い 冷静 に 車 コントロール できる こと 習慣 化 さ れ いる こと いう,1
693,交差 点 前方 信号 赤色 黄色 灯火 で あっ 同時 青色 矢印 出 いる とき 自動 車 矢印 方向 進ん よい,1
694,路線 バス 専用 通行 帯 通行 中 路線 バス 専用 通行 帯 通行 する 他車 専用 通行 帯 速やか に 出る よう に 警告 し なけれ なら ない,0
695,タクシー 運転 中 図 よう な A 場所 で 乗客 直進 する よう に 指示 し た で 左方 車両 注意 し B 車両 通行 帯 進路 変更 し た,0
696,普通 第 二 種 免許 乗車 定員 6 名 普通 乗用 自動 車 運送 目的 運転 し た,1
697,路側 帯 通行 し いる 自転 車 そば 通る とき その 自転 車 間 安全 な 間隔 とっ 徐行 し する 必要 ない,0
698,明るい ところ 急 に 暗い トンネル 入る 視力 一時 急激 に 低下 する で トンネル 入る 前 速度 落とす,1
699,大 地震 発生 し やむ 得 ず 車 道路 上 置い 避難 する とき 車 道路 左側 寄せ 停車 し エンジン 止め エンジン キー 抜きとり 窓 閉め 必ず ドア ロック し おく,0
700,タクシー 乗客 乗り降り さ せる とき 歩行 者 用 道路 通行 し よい,0
701,オートマチック 車 エンジン 始動 さ せる とき ハンド ブレーキ かかっ おり チェンジ レバー P パーキング 位置 ある こと 確かめ た うえ ブレーキ 踏み エンジン 始動 さ せ なけれ なら ない,1
702,自動 車 通行 中 この 信号 機 信号 対する 黄色 矢印 方向 進む こと できる,0
